,Unnamed: 0,id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,clean_text,topic_id,sentiment,confidence
10,2994.0,7.884878342735094e+17,https://twitter.com/TammyDuckworth/status/788487834273509377,Tue Oct 18 21:12:03 +0000 2016,2016-10-18T21:12:03+00:00,TammyDuckworth,"""If that public school had not been there, if those Pell grants had not been there... I wouldn't be here running for senate."" @TammyforIL https://t.co/uyWEL0m8Jl",retweet,,,,,20.0,,,,en,,,14.0,7.884751729951334e+17,AFTunion,45573874.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,If that public school had not been there if those Pell grants had not been there I wouldnt be here running for senate TammyforIL ,1081.0,Negative,0.732479453086853
11,3000.0,7.884170746999276e+17,https://twitter.com/TammyDuckworth/status/788417074699927552,Tue Oct 18 16:30:53 +0000 2016,2016-10-18T16:30:53+00:00,TammyDuckworth,"Glad to be doing higher education roundtabletoday in Chi town today  w/1 of my heroines, @RepDuckworth Morning Spin https://t.co/cZJAYAHmbc",retweet,,,,,11.0,,,,en,,,2.0,7.883631754314054e+17,rweingarten,245424983.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,Glad to be doing higher education roundtabletoday in Chi town today  w of my heroines RepDuckworth Morning Spin ,494.0,Positive,0.9780454635620117
12,3016.0,7.876826328343798e+17,https://twitter.com/TammyDuckworth/status/787682632834379776,Sun Oct 16 15:52:28 +0000 2016,2016-10-16T15:52:28+00:00,TammyDuckworth,"""For every child you help get Pell grants is another brick in the foundation of this nation."" Rep @TammyforIL #shIFTintoAction https://t.co/lKJJ0Hea7z",retweet,,shIFTintoAction,,,50.0,,,,en,,,19.0,7.87674484836864e+17,iftaft,69318405.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,For every child you help get Pell grants is another brick in the foundation of this nation Rep TammyforIL shIFTintoAction ,1081.0,Positive,0.7261597514152527
13,3034.0,7.862434824236646e+17,https://twitter.com/TammyDuckworth/status/786243482423664641,Wed Oct 12 16:33:48 +0000 2016,2016-10-12T16:33:48+00:00,TammyDuckworth,Talking today with students at @thisisuic about my plans to reduce student loan debt and make college more affordable #ILSEN https://t.co/ImQb366DKX,original,,ILSEN,https://pbs.twimg.com/media/CulMJIPWYAAfTNM.jpg,,75.0,,,,en,,0.0,34.0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,Talking today with students at thisisuic about my plans to reduce student loan debt and make college more affordable ILSEN ,118.0,Neutral,0.6007660627365112
14,3285.0,7.58787201094316e+17,https://twitter.com/TammyDuckworth/status/758787201094316032,Thu Jul 28 22:12:20 +0000 2016,2016-07-28T22:12:20+00:00,TammyDuckworth,"Thanks to Pell Grants, work study, affordable student loans &amp; lots of waitressing, I fulfilled my dream of college #DemsInPhilly",original,,DemsInPhilly,,,53.0,,,,en,,,24.0,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,Thanks to Pell Grants work study affordable student loans amp lots of waitressing I fulfilled my dream of college DemsInPhilly,1081.0,Positive,0.9589229226112366
15,3543.0,7.286003260900639e+17,https://twitter.com/TammyDuckworth/status/728600326090063876,Fri May 06 15:00:29 +0000 2016,2016-05-06T15:00:29+00:00,TammyDuckworth,I recently introduced the #InTheRed Act to make college more affordable &amp; help students get out of debt: https://t.co/5w0HF9advY,original,,InTheRed,https://pbs.twimg.com/media/ChuCUg2U4AEWa9D.jpg,,28.0,,,,en,,0.0,22.0,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,I recently introduced the InTheRed Act to make college more affordable amp help students get out of debt ,494.0,Positive,0.7536881566047668
16,3560.0,7.264853860049428e+17,https://twitter.com/TammyDuckworth/status/726485386004942849,Sat Apr 30 18:56:28 +0000 2016,2016-04-30T18:56:28+00:00,TammyDuckworth,"At @SEEeiu #FUNdFest, talking about the importance of public higher education: https://t.co/3xGrFnFQh6",original,,FUNdFest,https://pbs.twimg.com/media/ChT-lLpXEAAVYvB.jpg,,15.0,,,,en,,0.0,8.0,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,At SEEeiu FUNdFest talking about the importance of public higher education ,494.0,Neutral,0.9301162958145142
17,3595.0,7.238892662757007e+17,https://twitter.com/TammyDuckworth/status/723889266275700736,Sat Apr 23 15:00:24 +0000 2016,2016-04-23T15:00:24+00:00,TammyDuckworth,These @SIUE students were rallying yesterday to save higher ed funding in IL We need to keep investing in our kids! https://t.co/F0xhQ6hl1u,original,,,https://pbs.twimg.com/media/Cgq7tydUgAE1lFB.jpg,,32.0,,,,en,,0.0,15.0,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,These SIUE students were rallying yesterday to save higher ed funding in IL We need to keep investing in our kids ,494.0,Positive,0.7398051619529724
18,3610.0,7.224492222561935e+17,https://twitter.com/TammyDuckworth/status/722449222256193537,Tue Apr 19 15:38:11 +0000 2016,2016-04-19T15:38:11+00:00,TammyDuckworth,Kirk voted to gut Pell Grants and against lowering student loan interest rates #ILSEN #SenatorXerox,original,,ILSEN SenatorXerox,,,9.0,,,,en,,,20.0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,Kirk voted to gut Pell Grants and against lowering student loan interest rates ILSEN SenatorXerox,1081.0,Negative,0.4805581569671631
19,3787.0,7.076188149728461e+17,https://twitter.com/TammyDuckworth/status/707618814972846080,Wed Mar 09 17:27:27 +0000 2016,2016-03-09T17:27:27+00:00,TammyDuckworth,".@NRSC, @MarkKirk - I launched the GI Loan for Heroes program to help Veterans become homeowners #TammyStands4Vets https://t.co/vrzubDGdtY",original,,TammyStands4Vets,,http://www.pantagraph.com/news/new-loan-programs-help-veterans-active-gi-s-buy-homes/article_5491dff0-a902-54cd-ae55-9904c8b3f100.html,21.0,,,,en,,0.0,9.0,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,NRSC MarkKirk  I launched the GI Loan for Heroes program to help Veterans become homeowners TammyStandsVets ,575.0,Positive,0.505470335483551
20,3919.0,6.956986753648108e+17,https://twitter.com/TammyDuckworth/status/695698675364810753,Fri Feb 05 20:01:04 +0000 2016,2016-02-05T20:01:04+00:00,TammyDuckworth,Join me in working to make college more affordable. Tell Congress to pass the Working Students Act. https://t.co/fDUMN7qCID,original,,,,http://action.tammyduckworth.com/page/s/working-students?source=tw160205,3.0,,,,en,,0.0,3.0,,,,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,Join me in working to make college more affordable Tell Congress to pass the Working Students Act ,494.0,Positive,0.5763850808143616
21,3938.0,6.924752949601976e+17,https://twitter.com/TammyDuckworth/status/692475294960197632,Wed Jan 27 22:32:30 +0000 2016,2016-01-27T22:32:30+00:00,TammyDuckworth,Rauner &amp; Kirk believe public universities &amp; helping working &amp; middle-class people afford college are giveaways. But they're an investment.,original,,,,,10.0,,,,en,,,7.0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,Rauner amp Kirk believe public universities amp helping working amp middleclass people afford college are giveaways But theyre an investment,533.0,Negative,0.711094319820404
22,3940.0,6.9247491530018e+17,https://twitter.com/TammyDuckworth/status/692474915300179968,Wed Jan 27 22:31:00 +0000 2016,2016-01-27T22:31:00+00:00,TammyDuckworth,"In Congress, I helped introduce the Student Loan Relief Act of 2013, &amp; as a senator I will make access to higher education a key priority.",original,,,,,7.0,,,,en,,,2.0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,In Congress I helped introduce the Student Loan Relief Act of  amp as a senator I will make access to higher education a key priority,118.0,Positive,0.7357831597328186
23,3941.0,6.924747368577106e+17,https://twitter.com/TammyDuckworth/status/692474736857710593,Wed Jan 27 22:30:17 +0000 2016,2016-01-27T22:30:17+00:00,TammyDuckworth,"Mark Kirk opposes student loan relief, free community college &amp; Pell Grants. The Kirk/Rauner agenda is anti-affordable higher ed.",original,,,,,10.0,,,,en,,,4.0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,Mark Kirk opposes student loan relief free community college amp Pell Grants The KirkRauner agenda is antiaffordable higher ed,1081.0,Negative,0.7954419851303101
24,3942.0,6.924746312368169e+17,https://twitter.com/TammyDuckworth/status/692474631236816896,Wed Jan 27 22:29:52 +0000 2016,2016-01-27T22:29:52+00:00,TammyDuckworth,Other colleges are taking emergency measures. Layoff notices may be coming @EIU &amp; @WesternILUniv. #MAPGrants recipients are worried.,original,,MAPGrants,,,1.0,,,,en,,,0.0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,Other colleges are taking emergency measures Layoff notices may be coming EIU amp WesternILUniv MAPGrants recipients are worried,533.0,Negative,0.5277701020240784
25,4038.0,6.779414977658839e+17,https://twitter.com/TammyDuckworth/status/677941497765883904,Fri Dec 18 20:00:23 +0000 2015,2015-12-18T20:00:23+00:00,TammyDuckworth,"For too many students, higher education is out of reach. Take action now: https://t.co/BlPe1Ha5vD",original,,,,http://action.tammyduckworth.com/page/s/cte-opportunity-act?source=tw151218_cte,1.0,,,,en,,0.0,0.0,,,,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,For too many students higher education is out of reach Take action now ,494.0,Negative,0.7982974648475647
26,4556.0,5.5772824184344986e+17,https://twitter.com/TammyDuckworth/status/557728241843449856,Wed Jan 21 02:35:49 +0000 2015,2015-01-21T02:35:49+00:00,TammyDuckworth,My dad used the GI Bill. I used my post 9/11 GIBill 4 my PhD. Access to higher ed like Community Colleges helps families &amp; our nation #SOTU,original,,SOTU,,,47.0,,,,en,,,46.0,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,My dad used the GI Bill I used my post  GIBill  my PhD Access to higher ed like Community Colleges helps families amp our nation SOTU,533.0,Positive,0.8125922679901123
27,4605.0,5.0143287842177024e+17,https://twitter.com/TammyDuckworth/status/501432878421770240,Mon Aug 18 18:18:09 +0000 2014,2014-08-18T18:18:09+00:00,TammyDuckworth,"We need to expand early childhood education, increase Pell Grants &amp; lower student loan rates to make quality education more affordable.",original,,,,,8.0,,,,en,,,8.0,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,We need to expand early childhood education increase Pell Grants amp lower student loan rates to make quality education more affordable,1081.0,Positive,0.7043136358261108
28,4625.0,4.916554539325358e+17,https://twitter.com/TammyDuckworth/status/491655453932535808,Tue Jul 22 18:46:09 +0000 2014,2014-07-22T18:46:09+00:00,TammyDuckworth,Pell Grants helped me get through college. It's also time to increase access to Pell Grants &amp; lower student loan rates.,original,,,,,7.0,,,,en,,,7.0,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",328679423.0,Sun Jul 03 20:43:44 +0000 2011,False,Soldier. Senator. Mother.,114.0,87987.0,3234.0,1209.0,Illinois,Tammy Duckworth,4651.0,,http://tammyduckworth.com/,True,Pell Grants helped me get through college Its also time to increase access to Pell Grants amp lower student loan rates,1081.0,Positive,0.8117174506187439
29,4703.0,1.5821140533797396e+18,https://twitter.com/SenDuckworth/status/1582114053379739650,Mon Oct 17 20:59:19 +0000 2022,2022-10-17T20:59:19+00:00,SenDuckworth,🚨Attention student loan borrowers: the @usedgov website for debt relief applications is LIVE!  For more information and to submit your application visit ➡️ https://t.co/ARWsWohWBO.,original,,,,http://studentaid.gov/debt-relief/application,129.0,,,,en,,0.0,51.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1058520120.0,Thu Jan 03 18:59:33 +0000 2013,False,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",964.0,770672.0,7393.0,4102.0,,Tammy Duckworth,10960.0,,http://duckworth.senate.gov,True, policecarlight Attention student loan borrowers the usedgov website for debt relief applications is LIVE  For more information and to submit your application visit  rightarrow  ,575.0,Neutral,0.923158586025238
30,4704.0,1.5820877081423176e+18,https://twitter.com/SenDuckworth/status/1582087708142317569,Mon Oct 17 19:14:38 +0000 2022,2022-10-17T19:14:38+00:00,SenDuckworth,The U.S. Education Department has begun accepting applications for President Joe Biden’s student debt cancellation through a beta launch of a new online form.  The plan makes 43 million Americans eligible for at least some debt forgiveness. https://t.co/Je228ojtnX,retweet,,,,,298.0,,,,en,,,129.0,1.5820634111727124e+18,AP,51241574.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1058520120.0,Thu Jan 03 18:59:33 +0000 2013,False,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",964.0,770672.0,7393.0,4102.0,,Tammy Duckworth,10960.0,,http://duckworth.senate.gov,True,The US Education Department has begun accepting applications for President Joe Bidens student debt cancellation through a beta launch of a new online form  The plan makes  million Americans eligible for at least some debt forgiveness ,575.0,Positive,0.49752748012542725
31,4735.0,1.577740879066026e+18,https://twitter.com/SenDuckworth/status/1577740879066025984,Wed Oct 05 19:21:53 +0000 2022,2022-10-05T19:21:53+00:00,SenDuckworth,"🚨Spread the word: Public school teachers, frontline workers, Veterans and other public servants may be eligible to have their federal student loan debt forgiven thanks to the Biden Admin’s temporary changes to the PSLF program.   Apply by Oct 31! Visit https://t.co/jN4JxBrcRb.",original,,,,http://PSLF.gov,103.0,,,,en,,0.0,51.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1058520120.0,Thu Jan 03 18:59:33 +0000 2013,False,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",964.0,770672.0,7393.0,4102.0,,Tammy Duckworth,10960.0,,http://duckworth.senate.gov,True, policecarlight Spread the word Public school teachers frontline workers Veterans and other public servants may be eligible to have their federal student loan debt forgiven thanks to the Biden Admins temporary changes to the PSLF program   Apply by Oct  Visit ,575.0,Neutral,0.6296295523643494
